Date,^J203.JO
2018-07-03,57488.76171875
2018-07-04,57600.01953125
2018-07-05,57414.0
2018-07-06,57313.87890625
2018-07-09,58219.91015625
2018-07-10,58027.109375
2018-07-11,57231.01171875
2018-07-12,56849.359375
2018-07-13,56364.140625
2018-07-16,55442.0390625
2018-07-17,56113.05859375
2018-07-18,56237.19921875
2018-07-19,56276.71875
2018-07-20,56990.19921875
2018-07-23,56556.80859375
2018-07-24,57054.83984375
2018-07-25,56387.87109375
2018-07-26,56743.25
2018-07-27,57162.37890625
2018-07-30,57313.140625
2018-07-31,57432.4609375
2018-08-01,57399.53125
2018-08-02,56470.71875
2018-08-03,57118.03125
2018-08-06,56861.2109375
2018-08-07,57705.640625
2018-08-08,57786.30859375
2018-08-10,57703.01953125
2018-08-13,57885.26171875
2018-08-14,57608.94140625
2018-08-15,55646.1484375
2018-08-16,56562.33984375
2018-08-17,56647.51953125
2018-08-20,57145.62109375
2018-08-21,57186.66015625
2018-08-22,58125.94921875
2018-08-23,58204.71875
2018-08-24,58797.6796875
2018-08-27,59655.55859375
2018-08-28,60039.26953125
2018-08-29,60165.51171875
2018-08-30,58802.69140625
2018-08-31,58668.48046875
2018-09-03,58711.1484375
2018-09-04,57891.8203125
2018-09-05,57102.12890625
2018-09-06,57130.48046875
2018-09-07,57068.44921875
2018-09-10,56715.26171875
2018-09-11,56174.01171875
2018-09-12,55952.05078125
2018-09-13,56166.859375
2018-09-14,56581.87890625
2018-09-17,56298.6484375
2018-09-18,56381.30078125
2018-09-19,56445.5703125
2018-09-20,56546.80078125
2018-09-21,57164.25
2018-09-25,56882.75
2018-09-26,56570.1484375
2018-09-27,55988.5703125
2018-09-28,55708.46875
2018-10-01,55789.75
2018-10-02,55472.5703125
2018-10-03,55171.5
2018-10-04,55030.6015625
2018-10-05,54409.46875
2018-10-08,54219.19921875
2018-10-09,54187.8203125
2018-10-10,52813.37109375
2018-10-11,52229.328125
2018-10-12,53473.109375
2018-10-15,52466.98046875
2018-10-16,53241.3515625
2018-10-17,52391.01953125
2018-10-18,52132.6015625
2018-10-19,52092.98046875
2018-10-22,52204.16015625
2018-10-23,51168.5
2018-10-24,50877.33984375
2018-10-25,51624.859375
2018-10-26,50837.5703125
2018-10-29,51320.51953125
2018-10-30,50756.58984375
2018-10-31,52388.87109375
2018-11-01,53578.76171875
2018-11-02,54271.19140625
2018-11-05,54915.66015625
2018-11-06,54450.55078125
2018-11-07,54700.640625
2018-11-08,54064.8203125
2018-11-09,53295.3515625
2018-11-12,52259.46875
2018-11-13,52109.80078125
2018-11-14,51999.44921875
2018-11-15,52146.0390625
2018-11-16,52096.0390625
2018-11-19,52423.53125
2018-11-20,51067.78125
2018-11-21,51318.6484375
2018-11-22,51187.3515625
2018-11-23,50697.69921875
2018-11-26,51690.12109375
2018-11-27,51353.98046875
2018-11-28,51895.12109375
2018-11-29,51737.55859375
2018-11-30,50663.94140625
2018-12-03,52079.21875
2018-12-04,52234.55078125
2018-12-05,51709.16015625
2018-12-06,50806.05859375
2018-12-07,51037.69140625
2018-12-10,50434.390625
2018-12-11,51187.98828125
2018-12-12,51598.1015625
2018-12-13,51744.16015625
2018-12-14,51560.46875
2018-12-18,51237.078125
2018-12-19,51569.76953125
2018-12-20,51347.5703125
2018-12-21,51430.359375
2018-12-24,52081.109375
2018-12-27,51551.7109375
2018-12-28,52444.890625
2018-12-31,52736.859375
2019-01-02,51264.05859375
2019-01-03,51669.94140625
2019-01-04,52202.94921875
2019-01-07,51959.30078125
2019-01-08,52165.46875
2019-01-09,53222.890625
2019-01-10,53271.01953125
2019-01-11,53653.37890625
2019-01-14,53485.58984375
2019-01-15,53533.5390625
2019-01-16,53786.73828125
2019-01-17,53436.2109375
2019-01-18,53731.5
2019-01-21,54139.05078125
2019-01-22,54078.37109375
2019-01-23,53915.1484375
2019-01-24,53639.08984375
2019-01-25,54050.23046875
2019-01-28,53767.46875
2019-01-29,54387.69921875
2019-01-30,54131.671875
2019-01-31,54156.75
2019-02-01,53930.140625
2019-02-04,53391.828125
2019-02-05,54209.41015625
2019-02-06,54574.28125
2019-02-07,53888.8515625
2019-02-08,53244.1796875
2019-02-11,53409.140625
2019-02-12,53960.51171875
2019-02-13,54543.21875
2019-02-14,54527.109375
2019-02-15,54628.41015625
2019-02-18,55259.98046875
2019-02-19,55194.62109375
2019-02-20,55691.578125
2019-02-21,55483.7890625
2019-02-22,55992.96875
2019-02-25,55878.19921875
2019-02-26,56242.80078125
2019-02-27,56297.94921875
2019-02-28,56002.078125
2019-03-01,56203.109375
2019-03-04,56217.12890625
2019-03-05,55815.4296875
2019-03-06,56073.859375
2019-03-07,55857.890625
2019-03-08,55488.7890625
2019-03-11,55580.6484375
2019-03-12,55699.80078125
2019-03-13,55829.1015625
2019-03-14,55789.44921875
2019-03-15,56040.2109375
2019-03-18,56769.859375
2019-03-19,56849.671875
2019-03-20,56145.671875
2019-03-22,56107.48046875
2019-03-25,55367.109375
2019-03-26,55638.4296875
2019-03-27,56149.30078125
2019-03-28,56059.5
2019-03-29,56462.55078125
2019-04-01,57109.640625
2019-04-02,57158.0
2019-04-03,57926.01171875
2019-04-04,57711.01953125
2019-04-05,57776.359375
2019-04-08,57985.78125
2019-04-09,57838.37109375
2019-04-10,58411.6484375
2019-04-11,58186.19140625
2019-04-12,58405.30078125
2019-04-15,58249.3515625
2019-04-16,58902.640625
2019-04-17,58908.30859375
2019-04-18,59222.46875
2019-04-23,59544.80078125
2019-04-24,59102.6796875
2019-04-25,58807.0703125
2019-04-26,58894.19140625
2019-04-29,58662.6796875
2019-04-30,58528.3984375
2019-05-02,58743.55859375
2019-05-03,59335.8984375
2019-05-06,58712.828125
2019-05-07,58043.6015625
2019-05-09,56496.078125
2019-05-10,56780.75
2019-05-13,56373.6796875
2019-05-14,56234.28125
2019-05-15,56043.2109375
2019-05-16,56537.71875
2019-05-17,56183.2109375
2019-05-20,55616.96875
2019-05-21,55523.94921875
2019-05-22,55231.05078125
2019-05-23,54271.23828125
2019-05-24,54423.55859375
2019-05-27,54488.1484375
2019-05-28,54431.62890625
2019-05-29,54997.33984375
2019-05-30,55700.58984375
2019-05-31,55650.41015625
2019-06-03,56286.30859375
2019-06-04,56500.37890625
2019-06-05,57073.37890625
2019-06-06,57090.53125
2019-06-07,58099.83984375
2019-06-10,58481.05078125
2019-06-11,58767.62890625
2019-06-12,58710.55078125
2019-06-13,58697.62890625
2019-06-14,58193.78125
2019-06-18,58629.08984375
2019-06-19,58564.71875
2019-06-20,58973.62109375
2019-06-21,58941.46875
2019-06-24,58756.01171875
2019-06-25,58343.23046875
2019-06-26,58421.71875
2019-06-27,58066.6484375
2019-06-28,58203.83984375
2019-07-01,58472.51953125
2019-07-02,58092.48046875
2019-07-03,58012.1796875
2019-07-04,57829.46875
2019-07-05,57589.8203125
2019-07-08,57731.3984375
2019-07-09,56963.80078125
2019-07-10,57597.87109375
2019-07-11,57273.140625
2019-07-12,57277.3515625
2019-07-15,57537.23046875
2019-07-16,58052.71875
2019-07-17,57636.01171875
2019-07-18,57872.53125
2019-07-19,58248.73046875
2019-07-22,58015.08984375
2019-07-23,58309.58984375
2019-07-24,57718.1015625
2019-07-25,57662.890625
2019-07-26,57570.5390625
2019-07-29,58034.76953125
2019-07-30,57241.55078125
2019-07-31,56784.609375
2019-08-01,57223.609375
2019-08-02,56273.921875
2019-08-05,54975.37890625
2019-08-06,55062.01171875
2019-08-07,55225.3203125
2019-08-08,55535.23828125
2019-08-12,55371.53125
2019-08-13,55191.96875
2019-08-14,54029.4296875
2019-08-15,53840.9296875
2019-08-16,53874.51953125
2019-08-19,54386.30859375
2019-08-20,54280.80078125
2019-08-21,54638.03125
2019-08-22,54187.9296875
2019-08-23,53995.8203125
2019-08-26,53811.890625
2019-08-27,53895.75
2019-08-28,54255.62109375
2019-08-29,54411.46875
2019-08-30,55259.5703125
2019-09-02,54785.1796875
2019-09-03,54742.0703125
2019-09-04,54907.171875
2019-09-05,55476.359375
2019-09-06,55591.08984375
2019-09-09,55523.0703125
2019-09-10,55335.80859375
2019-09-11,56243.78125
2019-09-12,56781.94140625
2019-09-13,57123.78125
2019-09-16,57853.8984375
2019-09-17,56895.23046875
2019-09-18,56220.41015625
2019-09-19,56123.828125
2019-09-20,56406.890625
2019-09-23,55622.80078125
2019-09-25,54876.828125
2019-09-26,55271.37890625
2019-09-27,55209.03125
2019-09-30,54824.96875
2019-10-01,54945.890625
2019-10-02,54003.8203125
2019-10-03,53727.2890625
2019-10-04,53993.87109375
2019-10-07,54714.75
2019-10-08,54532.6796875
2019-10-09,54339.46875
2019-10-10,55071.76953125
2019-10-11,55537.01953125
2019-10-14,55219.2109375
2019-10-15,55573.7890625
2019-10-16,56090.51171875
2019-10-17,55993.421875
2019-10-18,55722.7890625
2019-10-21,56110.78125
2019-10-22,55936.828125
2019-10-23,55571.44921875
2019-10-24,55478.44921875
2019-10-25,55141.98046875
2019-10-28,55761.98046875
2019-10-29,55716.69140625
2019-10-30,55872.6015625
2019-10-31,56425.109375
2019-11-01,56650.01171875
2019-11-04,56928.87109375
2019-11-05,57246.91015625
2019-11-06,57652.578125
2019-11-07,57483.0
2019-11-08,56617.01953125
2019-11-11,56174.9296875
2019-11-12,56399.1015625
2019-11-13,56338.328125
2019-11-14,56235.94140625
2019-11-15,56054.76953125
2019-11-18,56467.03125
2019-11-19,57372.55078125
2019-11-20,57313.44140625
2019-11-21,56540.25
2019-11-22,56759.62109375
2019-11-25,56747.87890625
2019-11-26,56053.37890625
2019-11-27,56173.859375
2019-11-28,55702.44921875
2019-11-29,55349.01171875
2019-12-02,54814.0703125
2019-12-03,54485.41015625
2019-12-04,55022.87109375
2019-12-05,54779.76171875
2019-12-06,55307.30859375
2019-12-09,55269.19921875
2019-12-10,55417.9296875
2019-12-11,55766.44921875
2019-12-12,55824.078125
2019-12-13,56749.12109375
2019-12-17,57326.1796875
2019-12-18,57767.80859375
2019-12-19,57558.921875
2019-12-20,57411.2109375
2019-12-23,57092.8515625
2019-12-24,57244.87109375
2019-12-27,57430.69921875
2019-12-30,57703.55859375
2019-12-31,57084.1015625
2020-01-02,57718.0
2020-01-03,57810.0
2020-01-06,57195.3515625
2020-01-07,57384.41015625
2020-01-08,57322.328125
2020-01-09,57128.6796875
2020-01-10,57484.83984375
2020-01-13,57572.71875
2020-01-14,57967.12890625
2020-01-15,58063.58984375
2020-01-16,58217.4296875
2020-01-17,59001.87109375
2020-01-20,58850.41015625
2020-01-21,57976.390625
2020-01-22,57918.890625
2020-01-23,56894.671875
2020-01-24,57261.0390625
2020-01-27,55902.94140625
2020-01-28,55748.23828125
2020-01-29,56370.71875
2020-01-30,56590.9296875
2020-01-31,56079.5390625
2020-02-03,55828.48828125
2020-02-04,56817.03125
2020-02-05,57426.19921875
2020-02-06,57531.48828125
2020-02-07,57276.48828125
2020-02-10,56847.73828125
2020-02-11,56981.19921875
2020-02-12,57744.12890625
2020-02-13,57835.69140625
2020-02-14,57861.76171875
2020-02-17,58187.9609375
2020-02-18,57714.66015625
2020-02-19,57940.96875
2020-02-20,57793.03125
2020-02-21,57336.2109375
2020-02-24,54881.55859375
2020-02-25,54809.51171875
2020-02-26,55047.19921875
2020-02-27,53444.828125
2020-02-28,51038.1796875
2020-03-02,51840.08984375
2020-03-03,52957.8515625
2020-03-04,52926.75
2020-03-05,52936.26953125
2020-03-06,52064.71875
2020-03-09,48819.55078125
2020-03-10,49466.01171875
2020-03-11,49074.08984375
2020-03-12,44303.46875
2020-03-13,44177.62890625
2020-03-16,40500.23046875
2020-03-17,41579.578125
2020-03-18,38604.87890625
2020-03-19,37963.01171875
2020-03-20,40272.0
2020-03-23,38267.2109375
2020-03-24,41149.3515625
2020-03-25,43278.25
2020-03-26,45046.3515625
2020-03-27,42946.828125
2020-03-30,43413.62890625
2020-03-31,44490.30859375
2020-04-01,43732.44140625
2020-04-02,45060.69140625
2020-04-03,44598.69921875
2020-04-06,46240.3515625
2020-04-07,47496.71875
2020-04-08,46689.8984375
2020-04-09,48011.55859375
2020-04-14,49874.51171875
2020-04-15,48301.28125
2020-04-16,48245.109375
2020-04-17,49134.6484375
2020-04-20,48849.51953125
2020-04-21,47628.87109375
2020-04-22,48108.48828125
2020-04-23,49601.8203125
2020-04-24,49527.23046875
2020-04-28,50029.21875
2020-04-29,50857.25
2020-04-30,50336.71875
2020-05-04,49186.58984375
2020-05-05,49184.16015625
2020-05-06,49831.98828125
2020-05-07,50019.69921875
2020-05-08,51003.578125
2020-05-11,50202.8515625
2020-05-12,50319.41015625
2020-05-13,50152.05078125
2020-05-14,49113.05859375
2020-05-15,49628.71875
2020-05-18,51382.05859375
2020-05-19,51950.140625
2020-05-20,52142.75
2020-05-21,51022.76171875
2020-05-22,50147.2109375
2020-05-25,50074.2109375
2020-05-26,50602.5
2020-05-27,50495.94921875
2020-05-28,51389.12109375
2020-05-29,50483.0
2020-06-01,50929.58984375
2020-06-02,52496.859375
2020-06-03,53645.28125
2020-06-04,53204.7890625
2020-06-05,54722.37890625
2020-06-08,54684.3203125
2020-06-09,54483.48046875
2020-06-10,53672.62890625
2020-06-11,53295.30078125
2020-06-12,53639.640625
2020-06-15,52270.19921875
2020-06-17,54027.421875
2020-06-18,53941.21875
2020-06-19,54224.3984375
2020-06-22,54230.171875
2020-06-23,55474.9296875
2020-06-24,54447.73046875
2020-06-25,53914.05078125
2020-06-26,53648.05078125
2020-06-29,54141.5
2020-06-30,54362.359375
2020-07-01,53787.71875
2020-07-02,54617.19140625
2020-07-03,54521.8984375
2020-07-06,54846.28125
2020-07-07,55243.80078125
2020-07-08,55870.69140625
2020-07-09,55787.8984375
2020-07-10,55417.890625
2020-07-13,56199.4609375
2020-07-14,55531.05078125
2020-07-15,55947.05078125
2020-07-16,55729.44921875
2020-07-17,55911.80078125
2020-07-20,56265.359375
2020-07-21,56422.140625
2020-07-22,55834.23828125
2020-07-23,56070.69921875
2020-07-24,55645.6484375
2020-07-27,56326.19921875
2020-07-28,56488.109375
2020-07-29,56707.73828125
2020-07-30,55844.8984375
2020-07-31,55721.80078125
2020-08-03,55829.3984375
2020-08-04,56248.9296875
2020-08-05,57629.359375
2020-08-06,57656.69140625
2020-08-07,56757.73046875
2020-08-11,57168.23828125
2020-08-12,57417.28125
2020-08-13,57419.4609375
2020-08-14,57077.48046875
2020-08-17,57435.078125
2020-08-18,57025.16015625
2020-08-19,56433.28125
2020-08-20,55629.98046875
2020-08-21,55949.921875
2020-08-24,56625.421875
2020-08-25,56114.23046875
2020-08-26,56572.23828125
2020-08-27,56869.671875
2020-08-28,56057.1015625
2020-08-31,55476.109375
2020-09-01,55927.69140625
2020-09-02,55861.87890625
2020-09-03,54522.3515625
2020-09-04,53878.94921875
2020-09-07,54400.28125
2020-09-08,54438.8203125
2020-09-09,55211.33984375
2020-09-10,55953.9609375
2020-09-11,56087.83984375
2020-09-14,56327.05078125
2020-09-15,56130.78125
2020-09-16,55960.73828125
2020-09-17,55035.6015625
2020-09-18,54673.6484375
2020-09-21,53319.078125
2020-09-22,53265.328125
2020-09-23,54247.80859375
2020-09-25,53587.109375
2020-09-28,54718.80078125
2020-09-29,54506.87890625
2020-09-30,54264.9609375
2020-10-01,54446.78125
2020-10-02,54219.23828125
2020-10-05,54524.05078125
2020-10-06,54203.828125
2020-10-07,54749.76953125
2020-10-08,54554.8515625
2020-10-09,55182.98828125
2020-10-12,55552.3515625
2020-10-13,55054.53125
2020-10-14,55394.23046875
2020-10-15,54843.9609375
2020-10-16,55047.26171875
2020-10-19,55161.03125
2020-10-20,55271.75
2020-10-21,55345.48828125
2020-10-22,54796.421875
2020-10-23,55339.578125
2020-10-26,54890.87890625
2020-10-27,54079.4296875
2020-10-28,52308.140625
2020-10-29,51896.96875
2020-10-30,51684.69921875
2020-11-02,52618.0390625
2020-11-03,53187.80859375
2020-11-04,53656.2109375
2020-11-05,55225.23828125
2020-11-06,56387.0390625
2020-11-09,57307.48828125
2020-11-10,57672.12109375
2020-11-11,57607.30078125
2020-11-12,57031.19140625
2020-11-13,57182.6015625
2020-11-16,57267.0
2020-11-17,57053.01171875
2020-11-18,57323.671875
2020-11-19,56753.48828125
2020-11-20,56615.28125
2020-11-23,57147.30859375
2020-11-24,57761.921875
2020-11-25,57742.19140625
2020-11-26,57923.69140625
2020-11-27,57822.5
2020-11-30,57091.890625
2020-12-01,57509.71875
2020-12-02,58281.98046875
2020-12-03,58947.48046875
2020-12-04,59419.37109375
2020-12-07,59527.69921875
2020-12-08,59159.359375
2020-12-09,59291.75
2020-12-10,59282.76953125
2020-12-11,59412.609375
2020-12-14,59508.80078125
2020-12-15,59478.26171875
2020-12-17,60544.30078125
2020-12-18,59788.12109375
2020-12-21,58714.87109375
2020-12-22,58619.75
2020-12-23,58986.71875
2020-12-24,59175.80078125
2020-12-28,59006.0703125
2020-12-29,59246.3984375
2020-12-30,59634.9296875
2020-12-31,59408.6796875
2021-01-04,60479.421875
2021-01-05,60921.37109375
2021-01-06,61857.421875
2021-01-07,63042.87890625
2021-01-08,63519.1796875
2021-01-11,63759.9296875
2021-01-12,63535.1015625
2021-01-13,63474.53125
2021-01-14,63884.76953125
2021-01-15,63549.75
2021-01-18,63713.87109375
2021-01-19,63603.26171875
2021-01-20,64108.51171875
2021-01-21,64174.87890625
2021-01-22,63987.921875
2021-01-25,64559.8515625
2021-01-26,63923.62890625
2021-01-27,62784.51953125
2021-01-28,63206.71875
2021-01-29,62472.1015625
2021-02-01,62796.6484375
2021-02-02,62733.6484375
2021-02-03,63010.609375
2021-02-04,63786.2109375
2021-02-05,64289.48046875
2021-02-08,65059.16015625
2021-02-09,65162.69140625
2021-02-10,66150.8203125
2021-02-11,65882.71875
2021-02-12,66132.2421875
2021-02-15,67124.828125
2021-02-16,67227.0625
2021-02-17,67110.0703125
2021-02-18,66575.453125
2021-02-19,67464.859375
2021-02-22,67362.8203125
2021-02-23,65921.6015625
2021-02-24,66200.7578125
2021-02-25,67483.7578125
2021-02-26,66138.046875
2021-03-01,67536.9609375
2021-03-02,68510.75
2021-03-03,68326.7890625
2021-03-04,67743.5390625
2021-03-05,68271.1875
2021-03-08,68426.171875
2021-03-09,68655.9609375
2021-03-10,68516.9921875
2021-03-11,68775.0625
2021-03-12,68209.859375
2021-03-15,67566.421875
2021-03-16,67289.3671875
2021-03-17,66494.4921875
2021-03-18,66739.7421875
2021-03-19,65911.2734375
2021-03-23,65318.51953125
2021-03-24,65257.08984375
2021-03-25,64783.62109375
2021-03-26,66833.9921875
2021-03-29,67089.3671875
2021-03-30,67291.65625
2021-03-31,66485.2890625
2021-04-01,67236.3125
2021-04-06,68063.890625
2021-04-07,67160.421875
2021-04-08,67053.96875
2021-04-09,67191.2734375
2021-04-12,66390.0234375
2021-04-13,67072.4921875
2021-04-14,67812.1484375
2021-04-15,67823.09375
2021-04-16,68698.78125
2021-04-19,68094.28125
2021-04-20,66835.5234375
2021-04-21,67145.75
2021-04-22,66971.59375
2021-04-23,67295.7421875
2021-04-26,67572.578125
2021-04-28,67740.109375
2021-04-29,67392.7265625
2021-04-30,66937.0
2021-05-03,66586.2421875
2021-05-04,66173.96875
2021-05-05,67346.1875
2021-05-06,67608.890625
2021-05-07,68519.53125
2021-05-10,68377.2265625
2021-05-11,67241.203125
2021-05-12,67424.2734375
2021-05-13,66168.6484375
2021-05-14,66598.1328125
2021-05-17,67217.109375
2021-05-18,67254.921875
2021-05-19,65855.8125
2021-05-20,66124.4375
2021-05-21,66238.9296875
2021-05-24,66054.921875
2021-05-25,66076.6796875
2021-05-26,66108.2265625
2021-05-27,66940.25
2021-05-28,67554.859375
2021-05-31,67964.0390625
2021-06-01,68922.859375
2021-06-02,69049.0390625
2021-06-03,67791.3828125
2021-06-04,67825.0234375
2021-06-07,67575.421875
2021-06-08,67644.84375
2021-06-09,67681.46875
2021-06-10,67542.84375
2021-06-11,67723.90625
2021-06-14,67941.4765625
2021-06-15,67310.5703125
2021-06-17,66585.4765625
2021-06-18,65635.2265625
2021-06-21,65563.4765625
2021-06-22,65551.7265625
2021-06-23,65819.6328125
2021-06-24,66263.4921875
2021-06-25,66215.46875
2021-06-28,65809.3515625
2021-06-29,66548.7109375
2021-06-30,66248.7421875
2021-07-01,66555.78125
2021-07-02,66323.7578125
2021-07-05,66166.859375
2021-07-06,65849.75
2021-07-07,66806.359375
2021-07-08,65243.5
2021-07-09,66385.5703125
2021-07-12,67293.328125
2021-07-13,67088.2734375
2021-07-14,67897.6015625
2021-07-15,67538.609375
2021-07-16,66529.53125
2021-07-19,64804.73828125
2021-07-20,65724.6796875
2021-07-21,66558.4609375
2021-07-22,67404.2734375
2021-07-23,68063.703125
2021-07-26,68051.046875
2021-07-27,67340.71875
2021-07-28,68525.5390625
2021-07-29,69565.2265625
2021-07-30,68970.78125
2021-08-02,68822.75
2021-08-03,68705.7265625
2021-08-04,68898.0390625
2021-08-05,68371.2265625
2021-08-06,68673.953125
2021-08-10,69602.0390625
2021-08-11,69617.15625
2021-08-12,69401.953125
2021-08-13,69384.7578125
2021-08-16,68824.703125
2021-08-17,68939.84375
2021-08-18,67905.6796875
2021-08-19,66113.4765625
2021-08-20,66011.0625
2021-08-23,66829.2109375
2021-08-24,67451.5390625
2021-08-25,67452.859375
2021-08-26,67068.7421875
2021-08-27,67646.078125
2021-08-30,67064.6875
2021-08-31,67427.9296875
2021-09-01,66976.046875
2021-09-02,66654.2421875
2021-09-03,66371.8515625
2021-09-06,66253.796875
2021-09-07,66514.90625
2021-09-08,65525.3515625
2021-09-09,64176.53125
2021-09-10,64296.05859375
2021-09-13,64652.3203125
2021-09-14,64300.4609375
2021-09-15,64385.12890625
2021-09-16,63313.75
2021-09-17,62863.640625
2021-09-20,61453.421875
2021-09-21,62362.1796875
2021-09-22,63353.05078125
2021-09-23,64049.05078125
2021-09-27,64197.359375
2021-09-28,63784.41015625
2021-09-29,64363.66015625
2021-09-30,64281.76953125
2021-10-01,63661.01953125
2021-10-04,64129.0
2021-10-05,64542.87109375
2021-10-06,63987.01953125
2021-10-07,65157.75
2021-10-08,65242.609375
2021-10-11,66101.0390625
2021-10-12,65988.1171875
2021-10-13,66012.78125
2021-10-14,66846.171875
2021-10-15,67028.859375
2021-10-18,66792.1015625
2021-10-19,66776.1484375
2021-10-20,66894.7890625
2021-10-21,66057.578125
2021-10-22,67050.5234375
2021-10-25,66980.453125
2021-10-26,67615.3125
2021-10-27,67475.09375
2021-10-28,67759.7578125
2021-10-29,67464.6875
2021-11-02,67782.203125
2021-11-03,68587.2734375
2021-11-04,68156.2109375
2021-11-05,67825.34375
2021-11-08,68049.34375
2021-11-09,67983.203125
2021-11-10,68279.3984375
2021-11-11,69131.5625
2021-11-12,69921.3671875
2021-11-15,70090.5390625
2021-11-16,70938.40625
2021-11-17,70942.34375
2021-11-18,70866.5703125
2021-11-19,70376.421875
2021-11-22,70865.8515625
2021-11-23,71015.3984375
2021-11-24,70558.890625
2021-11-25,70554.6796875
2021-11-26,68614.9765625
2021-11-29,70008.5390625
2021-11-30,70475.0234375
2021-12-01,71198.078125
2021-12-02,71020.7578125
2021-12-03,70807.6015625
2021-12-06,71016.6328125
2021-12-07,72939.25
2021-12-08,72403.8828125
2021-12-09,72207.640625
2021-12-10,71686.328125
2021-12-13,71429.8828125
2021-12-14,71544.8203125
2021-12-15,71467.171875
2021-12-17,71203.1328125
2021-12-20,70087.6328125
2021-12-21,71119.359375
2021-12-22,71359.0390625
2021-12-23,71684.1015625
2021-12-24,71570.640625
2021-12-28,72444.5234375
2021-12-29,73238.0078125
2021-12-30,73786.453125
2021-12-31,73709.390625
2022-01-03,73722.6015625
2022-01-04,75052.0625
2022-01-05,75060.921875
2022-01-06,74165.25
2022-01-07,73939.7109375
2022-01-10,73830.46875
2022-01-11,73971.4296875
2022-01-12,75884.75
2022-01-13,75925.546875
2022-01-14,75160.2109375
2022-01-17,75593.46875
2022-01-18,74955.65625
2022-01-19,76176.1484375
2022-01-20,76233.2578125
2022-01-21,74834.5234375
2022-01-24,72164.0234375
2022-01-25,72314.8125
2022-01-26,73797.328125
2022-01-27,73504.0390625
2022-01-28,73454.9609375
2022-01-31,74304.5625
2022-02-01,74889.171875
2022-02-02,75190.7421875
2022-02-03,75021.671875
2022-02-04,75206.0
2022-02-07,75679.5625
2022-02-08,76090.5234375
2022-02-09,76690.921875
2022-02-10,76585.1875
2022-02-11,76382.953125
2022-02-14,75765.15625
2022-02-15,75853.15625
2022-02-16,76502.59375
2022-02-17,76154.6875
2022-02-18,76368.34375
2022-02-21,75528.4609375
2022-02-22,75653.84375
2022-02-23,74987.046875
2022-02-24,73697.109375
2022-02-25,74205.6875
2022-02-28,76090.5078125
2022-03-01,77110.6875
2022-03-02,77536.1171875
2022-03-03,77390.8515625
2022-03-04,74734.3671875
2022-03-07,73295.8828125
2022-03-08,72398.6171875
2022-03-09,72684.8203125
2022-03-10,73889.40625
2022-03-11,73685.890625
2022-03-14,71903.71875
2022-03-15,70628.203125
2022-03-16,73484.296875
2022-03-17,74124.2734375
2022-03-18,74847.6328125
2022-03-22,75751.40625
2022-03-23,74838.09375
2022-03-24,74349.9375
2022-03-25,74324.671875
2022-03-28,74194.3515625
2022-03-29,74776.390625
2022-03-30,75425.3125
2022-03-31,75497.1484375
2022-04-01,75907.8984375
2022-04-04,75835.0703125
2022-04-05,75286.609375
2022-04-06,74359.03125
2022-04-07,74008.0703125
2022-04-08,74776.109375
2022-04-11,74426.3984375
2022-04-12,73801.8828125
2022-04-13,73128.6484375
2022-04-14,73382.828125
2022-04-19,73830.2734375
2022-04-20,73783.4296875
2022-04-21,73350.9375
2022-04-22,72264.8984375
2022-04-25,69750.671875
2022-04-26,70264.109375
2022-04-28,71534.5703125
2022-04-29,72438.25
2022-05-03,71338.9921875
2022-05-04,70357.578125
2022-05-05,69682.6484375
2022-05-06,67978.140625
2022-05-09,66769.1171875
2022-05-10,66966.7265625
2022-05-11,68416.40625
2022-05-12,67251.890625
2022-05-13,68650.65625
2022-05-16,69211.7578125
2022-05-17,69696.390625
2022-05-18,69083.4375
2022-05-19,68245.84375
2022-05-20,67575.28125
2022-05-23,68367.3671875
2022-05-24,67690.71875
2022-05-25,67585.25
2022-05-26,69483.7578125
2022-05-27,70485.4609375
2022-05-30,71958.1484375
2022-05-31,72094.8671875
2022-06-01,70849.3828125
2022-06-02,71035.0
2022-06-03,70920.453125
2022-06-06,71120.09375
2022-06-07,70318.2265625
2022-06-08,69950.2109375
2022-06-09,68910.796875
2022-06-10,67803.5078125
2022-06-13,66381.03125
2022-06-14,65683.5234375
2022-06-15,67502.09375
2022-06-17,65390.87890625
2022-06-20,66350.3125
2022-06-21,66747.2265625
2022-06-22,65712.6796875
2022-06-23,65295.421875
2022-06-24,66348.75
2022-06-27,67826.78125
2022-06-28,68058.1171875
2022-06-29,67747.40625
2022-06-30,66223.3125
2022-07-01,65661.7265625
2022-07-04,67024.8203125
2022-07-05,65005.80859375
2022-07-06,65756.359375
2022-07-07,67909.2890625
2022-07-08,68327.3984375
2022-07-11,67226.75
2022-07-12,67163.7109375
2022-07-13,66142.6875
2022-07-14,64712.87890625
2022-07-15,65088.8984375
2022-07-18,67016.140625
2022-07-19,67785.0390625
2022-07-20,67652.4609375
2022-07-21,67907.2421875
2022-07-22,68069.578125
2022-07-25,67749.7890625
2022-07-26,68421.796875
2022-07-27,68424.96875
2022-07-28,68610.75
2022-07-29,68934.0078125
2022-08-01,68642.59375
2022-08-02,68002.2265625
2022-08-03,68610.5703125
2022-08-04,68717.0234375
2022-08-05,69519.2734375
2022-08-08,70266.1328125
2022-08-10,69744.8984375
2022-08-11,71264.7734375
2022-08-12,70731.3203125
2022-08-15,70740.6328125
